[INFO]
Keithley 2400
Meas Time: 4/25/2024 7:44:59 PM
Params: GPIB address = GPIB0::24::INSTR; DataFile = C:\Users\mal\Desktop\data\data_1; Compliance  Level (0.1) = 0.100000000000000; Number of Points (5) = 1000; Minimum Amplitude (1) = -5.000000000000000; Maximum Amplitude (2) = 5.000000000000000; Timeout (100000 ms) = 100000; Source Mode  (0: Voltage) = 0; 4-wire? = FALSE; delay(S) = 0.000000000000000; Start = ; 

[COMMENT]


[DATA]
time (s)	Voltage (V)	Current (A)	absCurrent (A)	Fitting Resistance (Ohms)
4412.73242187499999	-3.148387908935547	-6.622009095735848E-5	6.622009095735848E-5	88.760838527007323
4412.77441406249999	-3.138355255126953	-6.615232268813998E-5	6.615232268813998E-5	88.760838527007323
4412.81640624999999	-3.128303527832031	-6.608084368053824E-5	6.608084368053824E-5	88.760838527007323
4412.85839843749999	-3.118667602539062	-6.60133664496243E-5	6.60133664496243E-5	88.760838527007323
4412.90039062499999	-3.10862922668457	-6.593586294911802E-5	6.593586294911802E-5	88.760838527007323
4412.94140624999999	-3.098569869995117	-6.587020470760763E-5	6.587020470760763E-5	88.760838527007323
4412.98339843749999	-3.088527679443359	-6.579556793440133E-5	6.579556793440133E-5	88.760838527007323
4413.02539062499999	-3.078451156616211	-6.572462734766304E-5	6.572462734766304E-5	88.760838527007323
4413.06738281249999	-3.068408966064453	-6.565402145497501E-5	6.565402145497501E-5	88.760838527007323
4413.10937499999999	-3.058359146118164	-6.558133463840932E-5	6.558133463840932E-5	88.760838527007323
4413.15136718749999	-3.048303604125977	-6.551369733642787E-5	6.551369733642787E-5	88.760838527007323
4413.19335937499999	-3.038320541381836	-6.543991912622005E-5	6.543991912622005E-5	88.760838527007323
4413.23535156249999	-3.028581619262695	-6.53754104860127E-5	6.53754104860127E-5	88.760838527007323
4413.27734374999999	-3.018539428710937	-6.530230166390538E-5	6.530230166390538E-5	88.760838527007323
4413.31933593749999	-3.008493423461914	-6.523045885842294E-5	6.523045885842294E-5	88.760838527007323
4413.36132812499999	-2.998462677001953	-6.515871791634709E-5	6.515871791634709E-5	88.760838527007323
4413.40332031249999	-2.988384246826172	-6.509482045657933E-5	6.509482045657933E-5	88.760838527007323
4413.44531249999999	-2.978351593017578	-6.502216274384409E-5	6.502216274384409E-5	88.760838527007323
4413.48730468749999	-2.968311309814453	-6.495325942523777E-5	6.495325942523777E-5	88.760838527007323
4413.52929687499999	-2.958269119262695	-6.488086364697665E-5	6.488086364697665E-5	88.760838527007323
4413.57128906249999	-2.948627471923828	-6.481130549218506E-5	6.481130549218506E-5	88.760838527007323
4413.61328124999999	-2.938602447509766	-6.473914254456759E-5	6.473914254456759E-5	88.760838527007323
4413.65527343749999	-2.928535461425781	-6.466796912718564E-5	6.466796912718564E-5	88.760838527007323
4413.69726562499999	-2.918512344360352	-6.460034637711942E-5	6.460034637711942E-5	88.760838527007323
4413.73925781249999	-2.908424377441406	-6.452191155403852E-5	6.452191155403852E-5	88.760838527007323
4413.78124999999999	-2.898378372192383	-6.445289182011038E-5	6.445289182011038E-5	88.760838527007323
4413.82324218749999	-2.888324737548828	-6.438298441935331E-5	6.438298441935331E-5	88.760838527007323
4413.86523437499999	-2.878292083740234	-6.431137444451451E-5	6.431137444451451E-5	88.760838527007323
4413.90722656249999	-2.868227005004883	-6.423887680284679E-5	6.423887680284679E-5	88.760838527007323
4413.94921874999999	-2.858560562133789	-6.417112308554351E-5	6.417112308554351E-5	88.760838527007323
4413.99121093749999	-2.848531723022461	-6.410067726392299E-5	6.410067726392299E-5	88.760838527007323
4414.03320312499999	-2.838459014892578	-6.402956205420196E-5	6.402956205420196E-5	88.760838527007323
4414.07519531249999	-2.828420639038086	-6.39579666312784E-5	6.39579666312784E-5	88.760838527007323
4414.11718749999999	-2.818374633789062	-6.388845213223249E-5	6.388845213223249E-5	88.760838527007323
4414.15917968749999	-2.808347702026367	-6.381896673701704E-5	6.381896673701704E-5	88.760838527007323
4414.20117187499999	-2.79827880859375	-6.374654185492545E-5	6.374654185492545E-5	88.760838527007323
4414.24316406249999	-2.788248062133789	-6.367359310388565E-5	6.367359310388565E-5	88.760838527007323
4414.28515624999999	-2.778614044189453	-6.360208499245346E-5	6.360208499245346E-5	88.760838527007323
4414.32714843749999	-2.767904281616211	-6.352270429488271E-5	6.352270429488271E-5	88.760838527007323
4414.36914062499999	-2.757858276367187	-6.345188012346625E-5	6.345188012346625E-5	88.760838527007323
4414.41113281249999	-2.747798919677734	-6.338057573884726E-5	6.338057573884726E-5	88.760838527007323
4414.45312499999999	-2.738039016723633	-6.330852920655161E-5	6.330852920655161E-5	88.760838527007323
4414.49511718749999	-2.728012084960937	-6.323982961475849E-5	6.323982961475849E-5	88.760838527007323
4414.53710937499999	-2.717926025390625	-6.317153747659177E-5	6.317153747659177E-5	88.760838527007323
4414.57910156249999	-2.707901000976562	-6.310270691756159E-5	6.310270691756159E-5	88.760838527007323
4414.62109374999999	-2.697866439819336	-6.301963003352284E-5	6.301963003352284E-5	88.760838527007323
4414.66308593749999	-2.687864303588867	-6.294489139690995E-5	6.294489139690995E-5	88.760838527007323
4414.70507812499999	-2.677814483642578	-6.287147698458284E-5	6.287147698458284E-5	88.760838527007323
4414.74707031249999	-2.667764663696289	-6.279937224462628E-5	6.279937224462628E-5	88.760838527007323
4414.78906249999999	-2.657703399658203	-6.272531754802912E-5	6.272531754802912E-5	88.760838527007323
4414.83105468749999	-2.648017883300781	-6.265277625061572E-5	6.265277625061572E-5	88.760838527007323
4414.87304687499999	-2.637985229492187	-6.257793575059623E-5	6.257793575059623E-5	88.760838527007323
4414.91503906249999	-2.6279296875	-6.250236765481532E-5	6.250236765481532E-5	88.760838527007323
4414.95703124999999	-2.617912292480469	-6.243177631404251E-5	6.243177631404251E-5	88.760838527007323
4414.99902343749999	-2.607900619506836	-6.235986074898392E-5	6.235986074898392E-5	88.760838527007323
4415.04101562499999	-2.597890853881836	-6.22822844889015E-5	6.22822844889015E-5	88.760838527007323
4415.08300781249999	-2.587858200073242	-6.220997602213174E-5	6.220997602213174E-5	88.760838527007323
