[INFO]
Keithley 2400
Meas Time: 4/25/2024 7:57:14 PM
Params: GPIB address = GPIB0::24::INSTR; DataFile = C:\Users\mal\Desktop\data\weak_light2; Compliance  Level (0.1) = 0.100000000000000; Number of Points (5) = 1000; Minimum Amplitude (1) = -2.000000000000000; Maximum Amplitude (2) = 5.000000000000000; Timeout (100000 ms) = 100000; Source Mode  (0: Voltage) = 0; 4-wire? = FALSE; delay(S) = 0.000000000000000; Start = ; 

[COMMENT]


[DATA]
time (s)	Voltage (V)	Current (A)	absCurrent (A)	Fitting Resistance (Ohms)

5138.51171874999999	-1.998687744140625	-7.700205060245935E-7	7.700205060245935E-7	17.55793401924722
5138.55371093749999	-1.991714477539062	-7.699952675466193E-7	7.699952675466193E-7	17.55793401924722
5138.59570312499999	-1.984676361083984	-7.70270617067581E-7	7.70270617067581E-7	17.55793401924722
5138.63671874999999	-1.977415084838867	-7.700216428929707E-7	7.700216428929707E-7	17.55793401924722
5138.67871093749999	-1.970645904541016	-7.700691639911383E-7	7.700691639911383E-7	17.55793401924722
5138.72070312499999	-1.963472366333008	-7.697303772147279E-7	7.697303772147279E-7	17.55793401924722
5138.76269531249999	-1.956487655639648	-7.699707111896714E-7	7.699707111896714E-7	17.55793401924722
5138.80468749999999	-1.949493408203125	-7.696485226915684E-7	7.696485226915684E-7	17.55793401924722
5138.84667968749999	-1.942380905151367	-7.697128694417188E-7	7.697128694417188E-7	17.55793401924722
5138.88867187499999	-1.935390472412109	-7.697262844885699E-7	7.697262844885699E-7	17.55793401924722
5138.93066406249999	-1.928676605224609	-7.697065029788064E-7	7.697065029788064E-7	17.55793401924722
5138.97265624999999	-1.921787261962891	-7.69583721194067E-7	7.69583721194067E-7	17.55793401924722
5139.01464843749999	-1.914859771728516	-7.693893167015631E-7	7.693893167015631E-7	17.55793401924722
5139.05664062499999	-1.907690048217773	-7.692144663451472E-7	7.692144663451472E-7	17.55793401924722
5139.09863281249999	-1.900703430175781	-7.690323400311172E-7	7.690323400311172E-7	17.55793401924722
5139.14062499999999	-1.893796920776367	-7.687776815146208E-7	7.687776815146208E-7	17.55793401924722
5139.18261718749999	-1.88667106628418	-7.689145604672376E-7	7.689145604672376E-7	17.55793401924722
5139.22460937499999	-1.879550933837891	-7.686471690249164E-7	7.686471690249164E-7	17.55793401924722
5139.26660156249999	-1.872550964355469	-7.686446679144865E-7	7.686446679144865E-7	17.55793401924722
5139.30859374999999	-1.865571975708008	-7.688572623010259E-7	7.688572623010259E-7	17.55793401924722
5139.35058593749999	-1.858430862426758	-7.688227015023585E-7	7.688227015023585E-7	17.55793401924722
5139.39257812499999	-1.851333618164062	-7.687235665798653E-7	7.687235665798653E-7	17.55793401924722
5139.43457031249999	-1.844688415527344	-7.686601293244166E-7	7.686601293244166E-7	17.55793401924722
5139.47656249999999	-1.837841033935547	-7.686537628615042E-7	7.686537628615042E-7	17.55793401924722
5139.51855468749999	-1.830696105957031	-7.68840891396394E-7	7.68840891396394E-7	17.55793401924722
5139.56054687499999	-1.823583602905273	-7.68953213992063E-7	7.68953213992063E-7	17.55793401924722
5139.70410156249999	-1.818208694458008	-7.692724466323853E-7	7.692724466323853E-7	17.55793401924722
5139.80468749999999	-1.809684753417969	-7.683006515435409E-7	7.683006515435409E-7	17.55793401924722
5139.84667968749999	-1.80259895324707	-7.677524536120472E-7	7.677524536120472E-7	17.55793401924722
5139.88867187499999	-1.795516967773437	-7.673074833292048E-7	7.673074833292048E-7	17.55793401924722
5139.93066406249999	-1.788551330566406	-7.670980721741216E-7	7.670980721741216E-7	17.55793401924722
5139.97265624999999	-1.781715393066406	-7.666358214919455E-7	7.666358214919455E-7	17.55793401924722
5140.01464843749999	-1.774641036987305	-7.660819392185658E-7	7.660819392185658E-7	17.55793401924722
5140.05664062499999	-1.767709732055664	-7.65488493925659E-7	7.65488493925659E-7	17.55793401924722
5140.09863281249999	-1.760982513427734	-7.655753506696783E-7	7.655753506696783E-7	17.55793401924722
5140.14062499999999	-1.75404167175293	-7.656133220734773E-7	7.656133220734773E-7	17.55793401924722
5140.18261718749999	-1.746320724487305	-7.654618912056321E-7	7.654618912056321E-7	17.55793401924722
5140.22460937499999	-1.739355087280273	-7.655592071387218E-7	7.655592071387218E-7	17.55793401924722
5140.26660156249999	-1.732330322265625	-7.629175797774224E-7	7.629175797774224E-7	17.55793401924722
5140.30859374999999	-1.725469589233398	-7.655432909814408E-7	7.655432909814408E-7	17.55793401924722
5140.35058593749999	-1.718759536743164	-7.667322279303335E-7	7.667322279303335E-7	17.55793401924722
5140.39257812499999	-1.711843490600586	-7.619353254995076E-7	7.619353254995076E-7	17.55793401924722
5140.43457031249999	-1.704730987548828	-7.628425464645261E-7	7.628425464645261E-7	17.55793401924722
5140.47656249999999	-1.697853088378906	-7.626661044923821E-7	7.626661044923821E-7	17.55793401924722
5140.51855468749999	-1.690717697143555	-7.629585070390021E-7	7.629585070390021E-7	17.55793401924722
5140.56054687499999	-1.684749603271484	-7.533296866313322E-7	7.533296866313322E-7	17.55793401924722
5140.60253906249999	-1.67796516418457	-7.348567123699468E-7	7.348567123699468E-7	17.55793401924722
5140.64453124999999	-1.670915603637695	-7.304404334718129E-7	7.304404334718129E-7	17.55793401924722
5140.68652343749999	-1.663890838623047	-7.291650945262518E-7	7.291650945262518E-7	17.55793401924722
5140.72851562499999	-1.656896591186523	-7.309608918149024E-7	7.309608918149024E-7	17.55793401924722
5140.77050781249999	-1.649845123291016	-7.324204034375725E-7	7.324204034375725E-7	17.55793401924722
5140.81249999999999	-1.642827987670898	-7.346809525188291E-7	7.346809525188291E-7	17.55793401924722
5140.85351562499999	-1.636081695556641	-7.374505912594032E-7	7.374505912594032E-7	17.55793401924722
5140.89550781249999	-1.628856658935547	-7.414632818836253E-7	7.414632818836253E-7	17.55793401924722
5140.93749999999999	-1.621505737304687	-7.472910965589108E-7	7.472910965589108E-7	17.55793401924722
5140.97949218749999	-1.613908767700195	-7.571811693196651E-7	7.571811693196651E-7	17.55793401924722
5141.02148437499999	-1.606420516967773	-7.64314791013021E-7	7.64314791013021E-7	17.55793401924722
5141.06347656249999	-1.599344253540039	-7.648022801731713E-7	7.648022801731713E-7	17.55793401924722
5141.10546874999999	-1.592369079589844	-7.651331088709412E-7	7.651331088709412E-7	17.55793401924722
5141.14746093749999	-1.5853271484375	-7.653356988157611E-7	7.653356988157611E-7	17.55793401924722
5141.18945312499999	-1.578296661376953	-7.654014098079642E-7	7.654014098079642E-7	17.55793401924722
5141.23144531249999	-1.571250915527344	-7.652452040929347E-7	7.652452040929347E-7	17.55793401924722
5141.27343749999999	-1.564250946044922	-7.652745352970669E-7	7.652745352970669E-7	17.55793401924722
5141.31542968749999	-1.5572509765625	-7.658716185687808E-7	7.658716185687808E-7	17.55793401924722
5141.35742187499999	-1.550394058227539	-7.657579317310592E-7	7.657579317310592E-7	17.55793401924722
5141.39941406249999	-1.543357849121094	-7.661462859687163E-7	7.661462859687163E-7	17.55793401924722
5141.44140624999999	-1.536312103271484	-7.665578323212685E-7	7.665578323212685E-7	17.55793401924722
5141.48339843749999	-1.529268264770508	-7.667147201573243E-7	7.667147201573243E-7	17.55793401924722
5141.52539062499999	-1.522182464599609	-7.668277248740196E-7	7.668277248740196E-7	17.55793401924722
5141.56738281249999	-1.515153884887695	-7.67040319260559E-7	7.67040319260559E-7	17.55793401924722
5141.60937499999999	-1.50811767578125	-7.673893378523644E-7	7.673893378523644E-7	17.55793401924722
5141.65136718749999	-1.501068115234375	-7.675848792132456E-7	7.675848792132456E-7	17.55793401924722
5141.69335937499999	-1.494043350219727	-7.676601398998173E-7	7.676601398998173E-7	17.55793401924722
5141.73535156249999	-1.487005233764648	-7.675164397369372E-7	7.675164397369372E-7	17.55793401924722
5141.77734374999999	-1.480043411254883	-7.677199391764589E-7	7.677199391764589E-7	17.55793401924722
5141.81933593749999	-1.473123550415039	-7.677804205741268E-7	7.677804205741268E-7	17.55793401924722
5141.86132812499999	-1.466264724731445	-7.673183972656261E-7	7.673183972656261E-7	17.55793401924722
5141.90332031249999	-1.459320068359375	-7.67863639339339E-7	7.67863639339339E-7	17.55793401924722
5141.94531249999999	-1.45228385925293	-7.677620033064159E-7	7.677620033064159E-7	17.55793401924722
5141.98632812499999	-1.445178985595703	-7.678042948100483E-7	7.678042948100483E-7	17.55793401924722
5142.02832031249999	-1.438213348388672	-7.677028861508006E-7	7.677028861508006E-7	17.55793401924722
5142.07031249999999	-1.431163787841797	-7.676724180782912E-7	7.676724180782912E-7	17.55793401924722
5142.11230468749999	-1.42418098449707	-7.679566351725953E-7	7.679566351725953E-7	17.55793401924722
5142.15429687499999	-1.41717529296875	-7.683547664782964E-7	7.683547664782964E-7	17.55793401924722
5142.19628906249999	-1.410091400146484	-7.679243481106823E-7	7.679243481106823E-7	17.55793401924722
5142.23828124999999	-1.403194427490234	-7.676999302930199E-7	7.676999302930199E-7	17.55793401924722
5142.28027343749999	-1.396324157714844	-7.674184416828211E-7	7.674184416828211E-7	17.55793401924722
5142.42480468749999	-1.390506744384766	-7.66634002502542E-7	7.66634002502542E-7	17.55793401924722
5142.52539062499999	-1.382253646850586	-7.6610717769654E-7	7.6610717769654E-7	17.55793401924722
5142.56738281249999	-1.375595092773437	-7.659273251192644E-7	7.659273251192644E-7	17.55793401924722
5142.60937499999999	-1.368556976318359	-7.656149136892054E-7	7.656149136892054E-7	17.55793401924722
5142.65136718749999	-1.361474990844727	-7.652774911548477E-7	7.652774911548477E-7	17.55793401924722
5142.69335937499999	-1.354429244995117	-7.650935458514141E-7	7.650935458514141E-7	17.55793401924722
5142.73535156249999	-1.347467422485352	-7.653259217477171E-7	7.653259217477171E-7	17.55793401924722
5142.77734374999999	-1.34033203125	-7.654609817109304E-7	7.654609817109304E-7	17.55793401924722
5142.81933593749999	-1.333358764648437	-7.657524747628486E-7	7.657524747628486E-7	17.55793401924722
5142.86132812499999	-1.326330184936523	-7.655701210751431E-7	7.655701210751431E-7	17.55793401924722
5142.90332031249999	-1.319341659545898	-7.654523415112635E-7	7.654523415112635E-7	17.55793401924722
5142.94531249999999	-1.312389373779297	-7.652354270248907E-7	7.652354270248907E-7	17.55793401924722
5142.98730468749999	-1.305225372314453	-7.652886324649444E-7	7.652886324649444E-7	17.55793401924722
5143.02929687499999	-1.298189163208008	-7.653563898202265E-7	7.653563898202265E-7	17.55793401924722
5143.07128906249999	-1.291458129882812	-7.654919045307906E-7	7.654919045307906E-7	17.55793401924722
5143.11328124999999	-1.284461975097656	-7.657338301214622E-7	7.657338301214622E-7	17.55793401924722
5143.15429687499999	-1.277259826660156	-7.659828042960726E-7	7.659828042960726E-7	17.55793401924722
5143.19628906249999	-1.270238876342773	-7.66273387853289E-7	7.66273387853289E-7	17.55793401924722
5143.23828124999999	-1.263248443603516	-7.663593351026066E-7	7.663593351026066E-7	17.55793401924722
5143.28027343749999	-1.256340026855469	-7.663800261070719E-7	7.663800261070719E-7	17.55793401924722
5143.42480468749999	-1.250503540039062	-7.664684744668193E-7	7.664684744668193E-7	17.55793401924722
5143.52539062499999	-1.241794586181641	-7.662824828003068E-7	7.662824828003068E-7	17.55793401924722
5143.56738281249999	-1.234830856323242	-7.663179530936759E-7	7.663179530936759E-7	17.55793401924722
5143.60937499999999	-1.227851867675781	-7.66251332606771E-7	7.66251332606771E-7	17.55793401924722
5143.65136718749999	-1.220731735229492	-7.661319614271633E-7	7.661319614271633E-7	17.55793401924722
5143.69335937499999	-1.213794708251953	-7.659996299480554E-7	7.659996299480554E-7	17.55793401924722
5143.73535156249999	-1.206764221191406	-7.657624792045681E-7	7.657624792045681E-7	17.55793401924722
5143.77734374999999	-1.199836730957031	-7.65514641898335E-7	7.65514641898335E-7	17.55793401924722
5143.81933593749999	-1.192670822143555	-7.652879503439181E-7	7.652879503439181E-7	17.55793401924722
5143.86132812499999	-1.185665130615234	-7.653568445675774E-7	7.653568445675774E-7	17.55793401924722
5143.90332031249999	-1.178728103637695	-7.653165994270239E-7	7.653165994270239E-7	17.55793401924722
5143.94531249999999	-1.17170524597168	-7.652060958207585E-7	7.652060958207585E-7	17.55793401924722
5143.98730468749999	-1.164926528930664	-7.651067335245898E-7	7.651067335245898E-7	17.55793401924722
5144.02929687499999	-1.157966613769531	-7.65136064728722E-7	7.65136064728722E-7	17.55793401924722
5144.07128906249999	-1.150989532470703	-7.652640761079965E-7	7.652640761079965E-7	17.55793401924722
5144.11328124999999	-1.14390754699707	-7.654159617231926E-7	7.654159617231926E-7	17.55793401924722
5144.15527343749999	-1.136789321899414	-7.655255558347562E-7	7.655255558347562E-7	17.55793401924722
5144.19628906249999	-1.129795074462891	-7.657047262910055E-7	7.657047262910055E-7	17.55793401924722
5144.23828124999999	-1.122758865356445	-7.658366030227626E-7	7.658366030227626E-7	17.55793401924722
5144.28027343749999	-1.115755081176758	-7.658111371711129E-7	7.658111371711129E-7	17.55793401924722
